1	2256	112	23001	0
1	2272	112	23002	0
1	2256	128	23003	0
1	2272	128	23004	0
1	2256	144	23003	0
1	2272	144	23004	0
1	2256	160	23003	0
1	2272	160	23004	0
1	2256	176	23003	0
1	2272	176	23004	0
1	2256	192	23003	0
1	2272	192	23004	0
1	2256	208	23003	0
1	2272	208	23004	0
1	2256	224	23003	0
1	2272	224	23004	0
1	2256	240	23003	0
1	2272	240	23004	0
1	2256	256	23003	0
1	2272	256	23004	0
1	2256	272	23003	0
1	2272	272	23004	0
1	2256	288	23003	0
1	2272	288	23004	0
1	352	368	23001	0
1	368	368	23002	0
1	1856	368	23001	0
1	1872	368	23002	0
1	352	384	23003	0
1	368	384	23004	0
1	1792	384	23001	0
1	1808	384	23002	0
1	1856	384	23003	0
1	1872	384	23004	0
1	2256	384	23003	0
1	2272	384	23004	0
1	2320	384	23001	0
1	2336	384	23002	0
1	352	400	23003	0
1	368	400	23004	0
1	1792	400	23003	0
1	1808	400	23004	0
1	1856	400	23003	0
1	1872	400	23004	0
1	2256	400	23003	0
1	2272	400	23004	0
1	2320	400	23003	0
1	2336	400	23004	0


#== MARIO ==
0	50.0	300	1


# --- SCENE PORTAL ----
# type	l	t	ani_set_id	r	b	scene_id
50	2256	112	0	2288	304	2
